Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Gene name
ENSG00000169962,ENSG00000169962.5,ENST00000339381,ENST00000339381.6,ENSMFAG00000002260,TAS1R3,TAS1R3
ENSG00000107404,ENSG00000107404.20,ENST00000633096,ENST00000633096.1,ENSMFAG00000035538,DVL1,DVL1
ENSG00000107404,ENSG00000107404.20,ENST00000472445,ENST00000472445.1,ENSMFAG00000035538,DVL1,DVL1
ENSG00000107404,ENSG00000107404.20,ENST00000634054,ENST00000634054.1,ENSMFAG00000035538,DVL1,DVL1
ENSG00000107404,ENSG00000107404.20,ENST00000378891,ENST00000378891.9,ENSMFAG00000035538,DVL1,DVL1
ENSG00000107404,ENSG00000107404.20,ENST00000378888,ENST00000378888.10,ENSMFAG00000035538,DVL1,DVL1
ENSG00000107404,ENSG00000107404.20,ENST00000632445,ENST00000632445.1,ENSMFAG00000035538,DVL1,DVL1
ENSG00000107404,ENSG00000107404.20,ENST00000631679,ENST00000631679.1,ENSMFAG00000035538,DVL1,DVL1
ENSG00000107404,ENSG00000107404.20,ENST00000610709,ENST00000610709.2,ENSMFAG00000035538,DVL1,DVL1
ENSG00000162576,ENSG00000162576.17,ENST00000342753,ENST00000342753.8,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000460473,ENST00000460473.1,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000464351,ENST00000464351.1,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000476718,ENST00000476718.1,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000478517,ENST00000478517.5,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000473097,ENST00000473097.5,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000477278,ENST00000477278.3,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000445648,ENST00000445648.5,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000309212,ENST00000309212.11,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000162576,ENSG00000162576.17,ENST00000474033,ENST00000474033.5,ENSMFAG00000002897,MXRA8,MXRA8
ENSG00000175756,ENSG00000175756.13,ENST00000496905,ENST00000496905.1,ENSMFAG00000000756,AURKAIP1,AURKAIP1
ENSG00000175756,ENSG00000175756.13,ENST00000489799,ENST00000489799.1,ENSMFAG00000000756,AURKAIP1,AURKAIP1
ENSG00000175756,ENSG00000175756.13,ENST00000378853,ENST00000378853.3,ENSMFAG00000000756,AURKAIP1,AURKAIP1
ENSG00000175756,ENSG00000175756.13,ENST00000321751,ENST00000321751.9,ENSMFAG00000000756,AURKAIP1,AURKAIP1
ENSG00000175756,ENSG00000175756.13,ENST00000338338,ENST00000338338.9,ENSMFAG00000000756,AURKAIP1,AURKAIP1
ENSG00000175756,ENSG00000175756.13,ENST00000338370,ENST00000338370.7,ENSMFAG00000000756,AURKAIP1,AURKAIP1
ENSG00000221978,ENSG00000221978.12,ENST00000408952,ENST00000408952.8,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000497013,ENST00000497013.1,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000463895,ENST00000463895.1,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000425598,ENST00000425598.2,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000473872,ENST00000473872.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000408918,ENST00000408918.8,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000471930,ENST00000471930.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000480646,ENST00000480646.1,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000469113,ENST00000469113.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000492998,ENST00000492998.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000488340,ENST00000488340.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000505849,ENST00000505849.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000418865,ENST00000418865.6,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000481223,ENST00000481223.6,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000482365,ENST00000482365.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000496007,ENST00000496007.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000400809,ENST00000400809.8,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000463260,ENST00000463260.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000482621,ENST00000482621.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000221978,ENSG00000221978.12,ENST00000480479,ENST00000480479.5,ENSMFAG00000009740,CCNL2,CCNL2
ENSG00000242485,ENSG00000242485.6,ENST00000344843,ENST00000344843.12,ENSMFAG00000043214,MRPL20,MRPL20
ENSG00000242485,ENSG00000242485.6,ENST00000493287,ENST00000493287.5,ENSMFAG00000043214,MRPL20,MRPL20
ENSG00000242485,ENSG00000242485.6,ENST00000487659,ENST00000487659.1,ENSMFAG00000043214,MRPL20,MRPL20
ENSG00000242485,ENSG00000242485.6,ENST00000492508,ENST00000492508.1,ENSMFAG00000043214,MRPL20,MRPL20
ENSG00000242485,ENSG00000242485.6,ENST00000482352,ENST00000482352.1,ENSMFAG00000043214,MRPL20,MRPL20
ENSG00000242485,ENSG00000242485.6,ENST00000477686,ENST00000477686.1,ENSMFAG00000043214,MRPL20,MRPL20
ENSG00000264293,ENSG00000264293.2,ENST00000582431,ENST00000582431.2,ENSMFAG00000011540,Metazoa_SRP,RN7SL657P
ENSG00000179403,ENSG00000179403.12,ENST00000495558,ENST00000495558.1,ENSMFAG00000000422,VWA1,VWA1
ENSG00000179403,ENSG00000179403.12,ENST00000338660,ENST00000338660.5,ENSMFAG00000000422,VWA1,VWA1
ENSG00000179403,ENSG00000179403.12,ENST00000476993,ENST00000476993.2,ENSMFAG00000000422,VWA1,VWA1
ENSG00000179403,ENSG00000179403.12,ENST00000471398,ENST00000471398.1,ENSMFAG00000000422,VWA1,VWA1
ENSG00000215915,ENSG00000215915.10,ENST00000484537,ENST00000484537.2,ENSMFAG00000015798,ATAD3C,ATAD3C
ENSG00000215915,ENSG00000215915.10,ENST00000475091,ENST00000475091.2,ENSMFAG00000015798,ATAD3C,ATAD3C
ENSG00000215915,ENSG00000215915.10,ENST00000378785,ENST00000378785.7,ENSMFAG00000015798,ATAD3C,ATAD3C
ENSG00000197785,ENSG00000197785.14,ENST00000400830,ENST00000400830.4,ENSMFAG00000037339,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000429957,ENST00000429957.1,ENSMFAG00000037339,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000439513,ENST00000439513.1,ENSMFAG00000037339,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000536055,ENST00000536055.6,ENSMFAG00000037339,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000339113,ENST00000339113.9,ENSMFAG00000037339,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000378755,ENST00000378755.9,ENSMFAG00000037339,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000672388,ENST00000672388.1,ENSMFAG00000037339,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000378756,ENST00000378756.8,ENSMFAG00000037339,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000400830,ENST00000400830.4,ENSMFAG00000040177,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000429957,ENST00000429957.1,ENSMFAG00000040177,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000439513,ENST00000439513.1,ENSMFAG00000040177,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000536055,ENST00000536055.6,ENSMFAG00000040177,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000339113,ENST00000339113.9,ENSMFAG00000040177,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000378755,ENST00000378755.9,ENSMFAG00000040177,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000672388,ENST00000672388.1,ENSMFAG00000040177,,ATAD3A
ENSG00000197785,ENSG00000197785.14,ENST00000378756,ENST00000378756.8,ENSMFAG00000040177,,ATAD3A
ENSG00000205090,ENSG00000205090.9,ENST00000425828,ENST00000425828.1,ENSMFAG00000001305,TMEM240,TMEM240
ENSG00000205090,ENSG00000205090.9,ENST00000624426,ENST00000624426.1,ENSMFAG00000001305,TMEM240,TMEM240
ENSG00000205090,ENSG00000205090.9,ENST00000378733,ENST00000378733.9,ENSMFAG00000001305,TMEM240,TMEM240
ENSG00000160075,ENSG00000160075.12,ENST00000359060,ENST00000359060.5,ENSMFAG00000039373,SSU72,SSU72
ENSG00000160075,ENSG00000160075.12,ENST00000378725,ENST00000378725.3,ENSMFAG00000039373,SSU72,SSU72
ENSG00000160075,ENSG00000160075.12,ENST00000378726,ENST00000378726.1,ENSMFAG00000039373,SSU72,SSU72
ENSG00000160075,ENSG00000160075.12,ENST00000291386,ENST00000291386.4,ENSMFAG00000039373,SSU72,SSU72
ENSG00000197530,ENSG00000197530.12,ENST00000470373,ENST00000470373.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000511910,ENST00000511910.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000483015,ENST00000483015.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000464570,ENST00000464570.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000473511,ENST00000473511.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000505370,ENST00000505370.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000486072,ENST00000486072.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000508148,ENST00000508148.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000467597,ENST00000467597.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000514234,ENST00000514234.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000508455,ENST00000508455.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000512004,ENST00000512004.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000506488,ENST00000506488.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000378708,ENST00000378708.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000503789,ENST00000503789.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000507229,ENST00000507229.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000504599,ENST00000504599.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000510793,ENST00000510793.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000463492,ENST00000463492.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000507082,ENST00000507082.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000378712,ENST00000378712.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000518681,ENST00000518681.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000505820,ENST00000505820.6,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000479659,ENST00000479659.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000489635,ENST00000489635.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000511502,ENST00000511502.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000477990,ENST00000477990.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000514363,ENST00000514363.1,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000487053,ENST00000487053.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000502470,ENST00000502470.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000355826,ENST00000355826.9,ENSMFAG00000001398,MIB2,MIB2
ENSG00000197530,ENSG00000197530.12,ENST00000520777,ENST00000520777.5,ENSMFAG00000001398,MIB2,MIB2
ENSG00000189409,ENSG00000189409.14,ENST00000490017,ENST00000490017.1,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000486400,ENST00000486400.1,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000489782,ENST00000489782.1,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000503792,ENST00000503792.1,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000435358,ENST00000435358.5,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000479814,ENST00000479814.5,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000378675,ENST00000378675.7,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000512731,ENST00000512731.5,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000472264,ENST00000472264.1,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000189409,ENSG00000189409.14,ENST00000356026,ENST00000356026.10,ENSMFAG00000039418,MMP23B,MMP23B
ENSG00000248333,ENSG00000248333.8,ENST00000629312,ENST00000629312.2,ENSMFAG00000044220,,CDK11B
ENSG00000248333,ENSG00000248333.8,ENST00000626918,ENST00000626918.2,ENSMFAG00000044220,,CDK11B
ENSG00000248333,ENSG00000248333.8,ENST00000629289,ENST00000629289.2,ENSMFAG00000044220,,CDK11B
ENSG00000248333,ENSG00000248333.8,ENST00000341028,ENST00000341028.8,ENSMFAG00000044220,,CDK11B
ENSG00000248333,ENSG00000248333.8,ENST00000611150,ENST00000611150.3,ENSMFAG00000044220,,CDK11B
ENSG00000248333,ENSG00000248333.8,ENST00000340677,ENST00000340677.9,ENSMFAG00000044220,,CDK11B
ENSG00000248333,ENSG00000248333.8,ENST00000615951,ENST00000615951.4,ENSMFAG00000044220,,CDK11B
ENSG00000248333,ENSG00000248333.8,ENST00000407249,ENST00000407249.7,ENSMFAG00000044220,,CDK11B
ENSG00000248333,ENSG00000248333.8,ENST00000341832,ENST00000341832.10,ENSMFAG00000044220,,CDK11B
ENSG00000189339,ENSG00000189339.12,ENST00000614300,ENST00000614300.4,ENSMFAG00000038259,SLC35E2B,SLC35E2B
ENSG00000189339,ENSG00000189339.12,ENST00000481276,ENST00000481276.1,ENSMFAG00000038259,SLC35E2B,SLC35E2B
ENSG00000189339,ENSG00000189339.12,ENST00000480991,ENST00000480991.1,ENSMFAG00000038259,SLC35E2B,SLC35E2B
ENSG00000189339,ENSG00000189339.12,ENST00000611123,ENST00000611123.1,ENSMFAG00000038259,SLC35E2B,SLC35E2B
ENSG00000189339,ENSG00000189339.12,ENST00000617444,ENST00000617444.5,ENSMFAG00000038259,SLC35E2B,SLC35E2B
ENSG00000008128,ENSG00000008128.23,ENST00000498810,ENST00000498810.1,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000487462,ENST00000487462.1,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000401096,ENST00000401096.2,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000489300,ENST00000489300.1,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000492390,ENST00000492390.5,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000474916,ENST00000474916.1,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000479362,ENST00000479362.1,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000356937,ENST00000356937.7,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000463652,ENST00000463652.5,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000356200,ENST00000356200.7,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000464748,ENST00000464748.1,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000468800,ENST00000468800.5,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000495016,ENST00000495016.5,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000491311,ENST00000491311.1,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000468397,ENST00000468397.1,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000378638,ENST00000378638.6,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000509982,ENST00000509982.5,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000404249,ENST00000404249.8,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000460465,ENST00000460465.5,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000357760,ENST00000357760.6,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000358779,ENST00000358779.9,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000378633,ENST00000378633.5,ENSMFAG00000044220,,CDK11A
ENSG00000008128,ENSG00000008128.23,ENST00000478901,ENST00000478901.1,ENSMFAG00000044220,,CDK11A
ENSG00000008130,ENSG00000008130.15,ENST00000341426,ENST00000341426.9,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000341991,ENST00000341991.7,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000480542,ENST00000480542.1,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000464373,ENST00000464373.1,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000460602,ENST00000460602.5,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000492768,ENST00000492768.5,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000492845,ENST00000492845.6,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000378625,ENST00000378625.5,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000342348,ENST00000342348.9,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000498806,ENST00000498806.1,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000469045,ENST00000469045.5,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000480499,ENST00000480499.5,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000497747,ENST00000497747.5,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000477235,ENST00000477235.5,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000489538,ENST00000489538.1,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000497615,ENST00000497615.1,ENSMFAG00000001320,NADK,NADK
ENSG00000008130,ENSG00000008130.15,ENST00000497186,ENST00000497186.5,ENSMFAG00000001320,NADK,NADK
ENSG00000078369,ENSG00000078369.18,ENST00000615252,ENST00000615252.4,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000610897,ENST00000610897.4,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000472614,ENST00000472614.2,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000439272,ENST00000439272.6,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000434686,ENST00000434686.6,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000437146,ENST00000437146.1,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000607589,ENST00000607589.1,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000471354,ENST00000471354.1,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000461893,ENST00000461893.5,ENSMFAG00000040106,GNB1,GNB1
ENSG00000078369,ENSG00000078369.18,ENST00000378609,ENST00000378609.9,ENSMFAG00000040106,GNB1,GNB1
ENSG00000169885,ENSG00000169885.10,ENST00000462293,ENST00000462293.1,ENSMFAG00000039874,CALML6,CALML6
ENSG00000169885,ENSG00000169885.10,ENST00000482402,ENST00000482402.1,ENSMFAG00000039874,CALML6,CALML6
ENSG00000169885,ENSG00000169885.10,ENST00000378604,ENST00000378604.3,ENSMFAG00000039874,CALML6,CALML6
ENSG00000169885,ENSG00000169885.10,ENST00000307786,ENST00000307786.8,ENSMFAG00000039874,CALML6,CALML6
ENSG00000178821,ENSG00000178821.13,ENST00000416272,ENST00000416272.1,ENSMFAG00000004002,TMEM52,TMEM52
ENSG00000178821,ENSG00000178821.13,ENST00000378602,ENST00000378602.3,ENSMFAG00000004002,TMEM52,TMEM52
ENSG00000178821,ENSG00000178821.13,ENST00000310991,ENST00000310991.8,ENSMFAG00000004002,TMEM52,TMEM52
ENSG00000178821,ENSG00000178821.13,ENST00000378598,ENST00000378598.4,ENSMFAG00000004002,TMEM52,TMEM52
ENSG00000178821,ENSG00000178821.13,ENST00000470931,ENST00000470931.2,ENSMFAG00000004002,TMEM52,TMEM52
ENSG00000178821,ENSG00000178821.13,ENST00000602604,ENST00000602604.1,ENSMFAG00000004002,TMEM52,TMEM52
ENSG00000142609,ENSG00000142609.18,ENST00000412120,ENST00000412120.2,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000493316,ENST00000493316.5,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000270720,ENST00000270720.11,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000468610,ENST00000468610.5,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000461752,ENST00000461752.3,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000378592,ENST00000378592.1,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000378590,ENST00000378590.4,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000464311,ENST00000464311.5,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000642590,ENST00000642590.1,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000142609,ENSG00000142609.18,ENST00000493964,ENST00000493964.5,ENSMFAG00000000678,CFAP74,CFAP74
ENSG00000187730,ENSG00000187730.9,ENST00000638804,ENST00000638804.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000640688,ENST00000640688.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000640317,ENST00000640317.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000640892,ENST00000640892.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000639070,ENST00000639070.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000638763,ENST00000638763.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000640981,ENST00000640981.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000639935,ENST00000639935.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000640949,ENST00000640949.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000640030,ENST00000640030.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000640423,ENST00000640423.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000639625,ENST00000639625.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000639777,ENST00000639777.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000638771,ENST00000638771.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000638604,ENST00000638604.1,ENSMFAG00000041498,GABRD,GABRD
ENSG00000187730,ENSG00000187730.9,ENST00000640067,ENST00000640067.1,ENSMFAG00000041498,GABRD,GABRD
